Site: BK7A
Uncorrected Displacement time seires
Origin Time: 2002-04-25 1736 16.25
Instrument: , 
Sample Rate: 100 Hz

Time	East	North	Up
  3.800	 1.52492E00	-2.79751E00	-7.00893E00
  3.810	 1.39536E00	-2.58500E00	-5.90430E00
  3.820	 2.01710E00	-1.98770E00	-4.57466E00
  3.830	 2.51485E00	-1.34553E00	-3.50636E00
  3.840	 2.69272E00	-9.82064E-1	-3.19683E00
  3.850	 2.45022E00	-7.52753E-1	-3.62667E00
  3.860	 2.18626E00	 1.99415E-1	-4.23390E00
  3.870	 2.57841E00	 1.40436E00	-4.49317E00
  3.880	 3.18002E00	 1.79793E00	-4.59958E00
  3.890	 3.10026E00	 1.40735E00	-5.01211E00
  3.900	 3.29623E00	 9.09493E-1	-5.45726E00
  3.910	 4.28770E00	 9.10391E-1	-5.36036E00
  3.920	 5.21533E00	 1.40329E00	-4.57210E00
  3.930	 5.44213E00	 1.69712E00	-3.78026E00
  3.940	 5.48793E00	 1.45550E00	-3.56580E00
  3.950	 5.44831E00	 1.46330E00	-3.68543E00
  3.960	 5.45124E00	 2.11687E00	-3.57625E00
  3.970	 5.87530E00	 2.88533E00	-3.00279E00
  3.980	 6.00408E00	 3.41537E00	-2.10284E00
  3.990	 5.85164E00	 3.82889E00	-1.12178E00
  4.000	 6.03385E00	 3.99858E00	-1.00098E-1
  4.010	 6.46278E00	 4.55164E00	 1.00224E00
  4.020	 7.24138E00	 5.21568E00	 2.25092E00
  4.030	 7.81516E00	 5.06437E00	 3.45143E00
  4.040	 7.59515E00	 4.62535E00	 4.34964E00
  4.050	 7.51718E00	 4.15494E00	 4.89314E00
  4.060	 7.99056E00	 3.89433E00	 5.34937E00
  4.070	 8.36592E00	 4.18123E00	 5.94137E00
  4.080	 8.55469E00	 4.37716E00	 6.54672E00
  4.090	 8.32345E00	 4.10482E00	 7.39571E00
  4.100	 8.01266E00	 3.64707E00	 8.79476E00
  4.110	 7.77245E00	 3.14862E00	 1.06013E01
  4.120	 7.11944E00	 2.68040E00	 1.24175E01
  4.130	 5.98845E00	 2.45854E00	 1.39546E01
  4.140	 4.94865E00	 2.14762E00	 1.51224E01
  4.150	 4.20623E00	 1.66618E00	 1.59981E01
  4.160	 3.74278E00	 1.26851E00	 1.67433E01
  4.170	 3.36159E00	 1.09067E00	 1.73570E01
  4.180	 2.58797E00	 1.27433E00	 1.75432E01
  4.190	 1.52075E00	 1.65730E00	 1.76945E01
  4.200	 3.81698E-1	 1.44458E00	 1.80672E01
  4.210	-5.23382E-1	 6.33264E-1	 1.85466E01
  4.220	-1.86839E00	-4.00766E-1	 1.88219E01
  4.230	-3.84952E00	-9.79856E-1	 1.86574E01
  4.240	-5.67051E00	-1.25661E00	 1.82327E01
  4.250	-7.23051E00	-2.12231E00	 1.75306E01
  4.260	-8.98114E00	-3.23778E00	 1.62403E01
  4.270	-1.06447E01	-4.11815E00	 1.42897E01
  4.280	-1.17372E01	-4.90951E00	 1.21199E01
  4.290	-1.25441E01	-5.73055E00	 1.00737E01
  4.300	-1.31891E01	-6.62678E00	 8.36800E00
  4.310	-1.40729E01	-7.59965E00	 7.00087E00
  4.320	-1.55554E01	-8.25019E00	 5.48414E00
  4.330	-1.73157E01	-8.72046E00	 3.51588E00
  4.340	-1.87032E01	-9.20700E00	 1.08421E00
  4.350	-1.97888E01	-9.76218E00	-1.72616E00
  4.360	-2.02439E01	-1.02731E01	-4.66491E00
  4.370	-2.00886E01	-1.05366E01	-7.71248E00
  4.380	-1.95729E01	-1.05545E01	-1.07541E01
  4.390	-1.88705E01	-1.05528E01	-1.33484E01
  4.400	-1.79671E01	-1.03723E01	-1.51519E01
  4.410	-1.68695E01	-1.00731E01	-1.64846E01
  4.420	-1.57105E01	-9.76777E00	-1.77189E01
  4.430	-1.45452E01	-9.14936E00	-1.91470E01
  4.440	-1.31527E01	-8.04630E00	-2.06627E01
  4.450	-1.11193E01	-6.92039E00	-2.21071E01
  4.460	-8.62255E00	-5.42502E00	-2.32966E01
  4.470	-5.85847E00	-3.75750E00	-2.40745E01
  4.480	-2.60842E00	-2.20545E00	-2.42891E01
  4.490	 6.79310E-1	-4.77407E-1	-2.37203E01
  4.500	 3.94550E00	 1.42011E00	-2.21855E01
  4.510	 7.04582E00	 3.23347E00	-1.99752E01
  4.520	 9.80311E00	 4.75939E00	-1.77358E01
  4.530	 1.21472E01	 6.02684E00	-1.57394E01
  4.540	 1.41567E01	 7.38286E00	-1.39019E01
  4.550	 1.56864E01	 9.01576E00	-1.20903E01
  4.560	 1.73513E01	 1.04049E01	-1.00149E01
  4.570	 1.93813E01	 1.11620E01	-7.70551E00
  4.580	 2.10924E01	 1.18317E01	-5.28352E00
  4.590	 2.19414E01	 1.23698E01	-2.64236E00
  4.600	 2.22050E01	 1.27183E01	 1.41384E-1
  4.610	 2.21907E01	 1.27869E01	 3.00273E00
  4.620	 2.16495E01	 1.20161E01	 5.79855E00
  4.630	 1.99378E01	 1.09514E01	 8.40084E00
  4.640	 1.73680E01	 9.83330E00	 1.07791E01
  4.650	 1.46818E01	 8.61436E00	 1.27566E01
  4.660	 1.23846E01	 7.16110E00	 1.40593E01
  4.670	 9.77793E00	 5.40110E00	 1.47572E01
  4.680	 6.55647E00	 3.51363E00	 1.48845E01
  4.690	 3.67285E00	 1.56639E00	 1.44277E01
  4.700	 9.73423E-1	-2.79063E-1	 1.36664E01
  4.710	-1.85601E00	-2.14112E00	 1.28400E01
  4.720	-4.72270E00	-4.26364E00	 1.19725E01
  4.730	-7.45455E00	-6.52713E00	 1.08549E01
  4.740	-9.87703E00	-8.55038E00	 9.53945E00
  4.750	-1.16009E01	-1.02314E01	 7.92675E00
  4.760	-1.31454E01	-1.16072E01	 6.12631E00
  4.770	-1.47891E01	-1.26020E01	 4.11475E00
  4.780	-1.56313E01	-1.32476E01	 2.11613E00
  4.790	-1.55486E01	-1.37004E01	 5.46949E-1
  4.800	-1.49685E01	-1.35395E01	-4.72763E-1
  4.810	-1.42090E01	-1.26644E01	-1.28951E00
  4.820	-1.31403E01	-1.13279E01	-2.19380E00
  4.830	-1.16993E01	-1.00497E01	-3.14513E00
  4.840	-1.01977E01	-8.65169E00	-3.92499E00
  4.850	-8.74909E00	-7.28106E00	-4.56865E00
  4.860	-6.81943E00	-5.76529E00	-5.25370E00
  4.870	-4.30550E00	-3.95085E00	-5.84575E00
  4.880	-1.86734E00	-1.64997E00	-6.24952E00
  4.890	 6.41195E-1	 8.49683E-1	-6.48418E00
  4.900	 3.03770E00	 3.16723E00	-6.36662E00
  4.910	 5.06246E00	 5.12723E00	-5.84367E00
  4.920	 6.82328E00	 6.88618E00	-4.97495E00
  4.930	 8.13921E00	 8.44050E00	-4.25901E00
  4.940	 9.22911E00	 9.58899E00	-3.88275E00
  4.950	 9.70033E00	 1.01733E01	-3.58495E00
  4.960	 9.59323E00	 1.07202E01	-3.20735E00
  4.970	 9.43059E00	 1.10421E01	-2.90127E00
  4.980	 8.79958E00	 1.08237E01	-2.45885E00
  4.990	 7.95966E00	 1.04712E01	-1.55580E00
  5.000	 7.10493E00	 9.72426E00	-3.99229E-1
  5.010	 6.08476E00	 8.57369E00	 7.11939E-1
  5.020	 4.45413E00	 7.05867E00	 1.72562E00
  5.030	 2.36472E00	 5.31422E00	 2.46426E00
  5.040	 3.96930E-1	 3.22425E00	 2.80442E00
  5.050	-1.56185E00	 9.16105E-1	 2.75041E00
  5.060	-3.35172E00	-1.33374E00	 2.55034E00
  5.070	-4.65737E00	-3.27597E00	 2.19193E00
  5.080	-5.81168E00	-4.88929E00	 1.67872E00
  5.090	-6.76966E00	-6.22171E00	 1.35329E00
  5.100	-7.12283E00	-7.51761E00	 1.12867E00
  5.110	-7.11543E00	-8.50799E00	 9.12393E-1
  5.120	-6.68909E00	-8.96197E00	 7.85487E-1
  5.130	-6.04472E00	-9.27239E00	 6.23721E-1
  5.140	-5.22699E00	-9.53038E00	 5.52815E-1
  5.150	-4.18489E00	-9.53103E00	 5.44812E-1
  5.160	-3.17083E00	-9.23224E00	 4.44097E-1
  5.170	-2.39489E00	-8.47100E00	 1.21265E-1
  5.180	-1.43219E00	-7.30593E00	-7.92327E-2
  5.190	 5.08988E-2	-6.12822E00	-1.68207E-1
  5.200	 1.49131E00	-4.83852E00	-4.22157E-1
  5.210	 2.25670E00	-3.31544E00	-1.01566E00
  5.220	 2.68281E00	-1.91856E00	-1.67017E00
  5.230	 3.08700E00	-7.09858E-1	-2.00334E00
  5.240	 3.47114E00	 6.47502E-1	-2.13443E00
  5.250	 3.60699E00	 1.94071E00	-2.37203E00
  5.260	 3.40423E00	 3.17646E00	-2.64012E00
  5.270	 3.25516E00	 4.25319E00	-2.67870E00
  5.280	 2.99226E00	 5.01768E00	-2.41808E00
  5.290	 2.69660E00	 5.70883E00	-1.93625E00
  5.300	 2.40774E00	 6.28135E00	-1.35712E00
  5.310	 1.63766E00	 6.33259E00	-8.56582E-1
  5.320	 5.56513E-1	 6.10098E00	-4.87347E-1
  5.330	-5.22724E-1	 5.68771E00	-1.26103E-1
  5.340	-1.39303E00	 5.11974E00	 1.94335E-1
  5.350	-2.11445E00	 4.55815E00	 4.16622E-1
  5.360	-2.97876E00	 3.93566E00	 5.07688E-1
  5.370	-3.85904E00	 3.09392E00	 4.52684E-1
  5.380	-4.47998E00	 2.22547E00	 4.84546E-1
  5.390	-4.73800E00	 1.30187E00	 6.55317E-1
  5.400	-4.86461E00	 4.64603E-1	 8.85317E-1
  5.410	-4.68594E00	-2.32142E-1	 1.10041E00
  5.420	-4.19546E00	-1.00310E00	 1.13837E00
  5.430	-3.72261E00	-1.66507E00	 1.26753E00
  5.440	-3.06078E00	-2.44416E00	 1.46904E00
  5.450	-2.04919E00	-3.46138E00	 1.63768E00
  5.460	-9.12321E-1	-4.22469E00	 1.64923E00
  5.470	 2.90929E-1	-4.49026E00	 1.29903E00
  5.480	 1.26990E00	-4.51537E00	 6.45072E-1
  5.490	 2.17198E00	-4.64987E00	-5.02616E-2
  5.500	 3.09532E00	-4.71029E00	-7.61586E-1
  5.510	 3.99635E00	-4.39796E00	-1.55827E00
  5.520	 4.85388E00	-3.88769E00	-2.32536E00
  5.530	 5.60004E00	-3.31144E00	-2.81403E00
  5.540	 5.85140E00	-2.70373E00	-3.21823E00
  5.550	 5.81758E00	-1.97367E00	-3.64088E00
  5.560	 5.59257E00	-1.30693E00	-3.82748E00
  5.570	 4.94388E00	-5.67067E-1	-3.48635E00
  5.580	 4.14854E00	-2.12871E-2	-2.77615E00
  5.590	 3.16915E00	 3.92431E-1	-1.97982E00
  5.600	 1.57572E00	 8.36855E-1	-1.31543E00
  5.610	-1.58225E-1	 1.16779E00	-8.03691E-1
  5.620	-1.83671E00	 1.23677E00	-2.47692E-1
  5.630	-3.30260E00	 1.54370E00	 3.82447E-1
  5.640	-4.66830E00	 1.92722E00	 9.13561E-1
  5.650	-6.12338E00	 2.07481E00	 1.36447E00
  5.660	-7.19939E00	 2.17909E00	 2.09121E00
  5.670	-7.64920E00	 2.26058E00	 2.95666E00
  5.680	-7.74243E00	 2.19330E00	 3.54896E00
  5.690	-8.01708E00	 1.97734E00	 3.77784E00
  5.700	-8.26595E00	 1.87100E00	 3.63880E00
  5.710	-7.78672E00	 1.51780E00	 3.00273E00
  5.720	-6.83978E00	 1.08995E00	 2.20886E00
  5.730	-5.84265E00	 7.13603E-1	 1.55619E00
  5.740	-4.46993E00	 3.24785E-1	 9.36154E-1
  5.750	-2.72357E00	-1.77839E-1	 3.73041E-1
  5.760	-9.92450E-1	-4.89066E-1	 8.55104E-2
  5.770	 7.31377E-1	-6.95843E-1	-8.03474E-2
  5.780	 2.21985E00	-1.04584E00	-4.73215E-1
  5.790	 3.47105E00	-1.51273E00	-1.13807E00
  5.800	 4.58803E00	-1.82343E00	-1.81683E00
  5.810	 5.96650E00	-2.00677E00	-2.25891E00
  5.820	 7.10308E00	-1.97924E00	-2.55964E00
  5.830	 7.57548E00	-1.76230E00	-2.89480E00
  5.840	 7.76445E00	-1.42632E00	-3.08008E00
  5.850	 7.94744E00	-1.06267E00	-3.09301E00
  5.860	 7.63087E00	-7.10055E-1	-3.15369E00
  5.870	 6.82025E00	-3.92360E-1	-3.07099E00
  5.880	 5.79108E00	 1.35511E-1	-2.54276E00
  5.890	 4.82200E00	 5.41912E-1	-1.82143E00
  5.900	 3.48885E00	 9.12947E-1	-1.14505E00
  5.910	 1.97775E00	 1.20122E00	-2.50728E-1
  5.920	 4.89856E-1	 1.36757E00	 6.15628E-1
  5.930	-1.06811E00	 1.49471E00	 1.35375E00
  5.940	-2.52323E00	 1.52176E00	 1.96664E00
  5.950	-3.92425E00	 1.40965E00	 2.49364E00
  5.960	-5.43274E00	 1.02918E00	 2.85060E00
  5.970	-6.80482E00	 5.66208E-1	 3.12410E00
  5.980	-7.85458E00	 2.21651E-1	 3.40816E00
  5.990	-8.18135E00	-2.37835E-2	 3.36301E00
  6.000	-8.17359E00	-2.35601E-1	 2.82010E00
  6.010	-8.13568E00	-4.50148E-1	 2.10480E00
  6.020	-7.58566E00	-7.57610E-1	 1.36226E00
  6.030	-6.61263E00	-9.69483E-1	 7.59610E-1
  6.040	-5.30902E00	-1.02624E00	 2.75568E-1
  6.050	-3.76304E00	-1.25831E00	-4.58875E-1
  6.060	-2.20425E00	-1.36026E00	-1.22430E00
  6.070	-7.73501E-1	-1.21710E00	-1.74637E00
  6.080	 6.11021E-1	-1.05150E00	-2.00165E00
  6.090	 1.90909E00	-7.62500E-1	-2.20207E00
  6.100	 3.32958E00	-5.23919E-1	-2.42403E00
  6.110	 4.77382E00	-1.84860E-1	-2.50268E00
  6.120	 5.69993E00	 1.22590E-1	-2.53427E00
  6.130	 6.20746E00	 3.46055E-1	-2.53902E00
  6.140	 6.40215E00	 5.63944E-1	-2.48096E00
  6.150	 6.54936E00	 5.73829E-1	-2.19186E00
  6.160	 6.35281E00	 6.51392E-1	-1.65867E00
  6.170	 5.72478E00	 7.38863E-1	-1.10945E00
  6.180	 4.92891E00	 7.46905E-1	-3.73933E-1
  6.190	 3.86916E00	 6.07872E-1	 4.56146E-1
  6.200	 2.63812E00	 5.65055E-1	 1.02178E00
  6.210	 1.31830E00	 6.62936E-1	 1.32111E00
  6.220	-1.14078E-1	 8.16460E-1	 1.41190E00
  6.230	-1.46919E00	 7.85388E-1	 1.47229E00
  6.240	-2.79927E00	 6.75527E-1	 1.56904E00
  6.250	-3.91390E00	 5.20517E-1	 1.53524E00
  6.260	-4.71849E00	 2.00187E-1	 1.42084E00
  6.270	-5.23936E00	-1.98775E-1	 1.39554E00
  6.280	-5.41988E00	-4.72272E-1	 1.39351E00
  6.290	-5.56710E00	-8.95409E-1	 1.17869E00
  6.300	-5.71105E00	-1.21374E00	 9.16423E-1
  6.310	-5.41505E00	-1.42432E00	 5.16789E-1
  6.320	-4.86749E00	-1.58634E00	-2.33402E-3
  6.330	-4.27713E00	-1.63567E00	-5.28845E-1
  6.340	-3.63483E00	-1.58501E00	-9.95616E-1
  6.350	-2.74118E00	-1.60513E00	-1.52611E00
  6.360	-1.66714E00	-1.70193E00	-2.05992E00
  6.370	-9.40967E-1	-1.74063E00	-2.47452E00
  6.380	-2.03078E-1	-1.60985E00	-2.55540E00
  6.390	 9.69010E-1	-1.39757E00	-2.49208E00
  6.400	 2.01137E00	-1.02378E00	-2.49907E00
  6.410	 2.68711E00	-6.86446E-1	-2.55105E00
  6.420	 3.38070E00	-4.06879E-1	-2.46838E00
  6.430	 4.10782E00	-2.25918E-2	-2.18070E00
  6.440	 4.54214E00	 5.58020E-1	-1.92436E00
  6.450	 4.64223E00	 1.11031E00	-1.68692E00
  6.460	 4.30488E00	 1.49648E00	-1.39704E00
  6.470	 3.92636E00	 1.84033E00	-1.07550E00
  6.480	 3.44283E00	 2.15073E00	-7.09187E-1
  6.490	 2.73729E00	 2.53091E00	-3.03933E-1
  6.500	 2.15212E00	 2.72084E00	-1.43433E-1
  6.510	 1.31959E00	 2.79606E00	-3.49163E-2
  6.520	 6.85180E-1	 2.84820E00	 2.63984E-1
  6.530	 2.56903E-2	 2.76173E00	 5.11691E-1
  6.540	-6.64868E-1	 2.56257E00	 7.47303E-1
  6.550	-1.40445E00	 2.24998E00	 1.01236E00
  6.560	-2.19224E00	 1.84693E00	 1.30275E00
  6.570	-2.73359E00	 1.18179E00	 1.52291E00
  6.580	-3.13159E00	 6.11625E-1	 1.59681E00
  6.590	-3.46082E00	-9.00115E-2	 1.41717E00
  6.600	-3.79206E00	-9.68776E-1	 8.90581E-1
  6.610	-3.85846E00	-1.87796E00	 2.45716E-1
  6.620	-3.73072E00	-2.58312E00	-1.80064E-1
  6.630	-3.42474E00	-2.99691E00	-2.70798E-1
  6.640	-2.93433E00	-3.27183E00	-3.52705E-1
  6.650	-2.33355E00	-3.61570E00	-7.39029E-1
  6.660	-1.74400E00	-3.89298E00	-1.30478E00
  6.670	-1.33422E00	-3.71232E00	-1.70174E00
  6.680	-7.99368E-1	-3.32919E00	-1.96758E00
  6.690	-1.76763E-1	-2.89133E00	-2.23144E00
  6.700	 2.51787E-1	-2.45920E00	-2.45552E00
  6.710	 5.88396E-1	-2.10014E00	-2.58222E00
  6.720	 8.22783E-1	-1.66427E00	-2.47959E00
  6.730	 1.13167E00	-8.10473E-1	-1.86701E00
  6.740	 1.23958E00	 1.15443E-1	-9.74759E-1
  6.750	 1.36103E00	 8.60989E-1	-1.58982E-1
  6.760	 1.55604E00	 1.49130E00	 4.81422E-1
  6.770	 1.74744E00	 2.02710E00	 9.12778E-1
  6.780	 1.90710E00	 2.60183E00	 1.11102E00
  6.790	 2.04984E00	 3.19733E00	 1.17988E00
  6.800	 1.99373E00	 3.75381E00	 1.04476E00
  6.810	 2.01398E00	 3.95264E00	 8.56962E-1
  6.820	 1.99695E00	 3.72042E00	 6.85091E-1
  6.830	 1.95040E00	 3.44212E00	 4.66981E-1
  6.840	 1.77031E00	 3.16917E00	 2.61852E-1
  6.850	 1.31303E00	 2.96327E00	 1.02115E-1
  6.860	 7.80356E-1	 2.60819E00	-4.64707E-2
  6.870	 4.11581E-1	 2.01562E00	-8.64380E-2
  6.880	 1.16412E-1	 1.27443E00	-2.36775E-1
  6.890	-2.32701E-1	 5.04399E-1	-4.94330E-1
  6.900	-7.12877E-1	-3.06656E-1	-6.90448E-1
  6.910	-9.90526E-1	-9.73830E-1	-8.26986E-1
  6.920	-1.32825E00	-1.60036E00	-8.14874E-1
  6.930	-1.95295E00	-2.21677E00	-6.30535E-1
  6.940	-2.38771E00	-2.66360E00	-4.46192E-1
  6.950	-2.53582E00	-2.84348E00	-4.74124E-1
  6.960	-2.60002E00	-3.03017E00	-4.45840E-1
  6.970	-2.38073E00	-2.97301E00	-2.67744E-1
  6.980	-2.02467E00	-2.82718E00	-2.50084E-1
  6.990	-1.72083E00	-2.78430E00	-5.33449E-1
  7.000	-1.62586E00	-2.61668E00	-9.24232E-1
  7.010	-1.51224E00	-2.29181E00	-1.23301E00
  7.020	-1.20316E00	-1.97004E00	-1.37979E00
  7.030	-7.37307E-1	-1.61616E00	-1.30599E00
  7.040	-1.56772E-1	-1.29440E00	-1.25500E00
  7.050	 4.44729E-1	-1.14960E00	-1.61454E00
  7.060	 7.16529E-1	-6.92318E-1	-1.95509E00
  7.070	 1.00569E00	-3.08468E-2	-2.00712E00
  7.080	 1.33202E00	 4.13776E-1	-1.84493E00
  7.090	 1.60325E00	 7.07742E-1	-1.73128E00
  7.100	 1.88530E00	 9.87179E-1	-1.66656E00
  7.110	 1.99201E00	 1.28722E00	-1.52057E00
  7.120	 1.85004E00	 1.69330E00	-1.31091E00
  7.130	 1.70946E00	 2.03755E00	-1.20192E00
  7.140	 1.40941E00	 1.99321E00	-1.01385E00
  7.150	 9.85842E-1	 1.90537E00	-4.67621E-1
  7.160	 8.41656E-1	 1.81594E00	 1.27117E-1
  7.170	 8.67114E-1	 1.63911E00	 6.95655E-1
  7.180	 2.97774E-1	 1.67401E00	 1.26418E00
  7.190	-4.41371E-1	 1.71753E00	 1.59240E00
  7.200	-7.32526E-1	 1.47729E00	 1.66734E00
  7.210	-1.00187E00	 1.16341E00	 1.46966E00
  7.220	-1.38709E00	 7.47057E-1	 1.00613E00
  7.230	-1.45614E00	 3.81439E-1	 4.49325E-1
  7.240	-1.33031E00	 2.05556E-1	-2.88237E-2
  7.250	-1.25804E00	-1.18776E-1	-3.59471E-1
  7.260	-1.32025E00	-4.55259E-1	-4.32157E-1
  7.270	-1.24699E00	-6.19243E-1	-4.86800E-1
  7.280	-8.72200E-1	-9.46979E-1	-7.84114E-1
  7.290	-6.47540E-1	-1.29076E00	-1.03212E00
  7.300	-4.96404E-1	-1.39577E00	-1.12880E00
  7.310	-3.28613E-1	-1.59195E00	-1.22166E00
  7.320	-2.51232E-1	-1.59737E00	-1.16240E00
  7.330	-1.01062E-1	-1.47504E00	-1.17862E00
  7.340	 3.10522E-1	-1.51499E00	-1.41804E00
  7.350	 2.96836E-1	-1.58002E00	-1.70798E00
  7.360	 1.98985E-1	-1.59165E00	-1.65572E00
  7.370	 3.58765E-1	-1.58877E00	-1.49411E00
  7.380	 4.34385E-1	-1.34686E00	-1.47729E00
  7.390	 2.47681E-1	-1.07146E00	-1.46868E00
  7.400	-4.88402E-2	-7.88764E-1	-1.32028E00
  7.410	-1.96940E-1	-5.27447E-1	-1.20937E00
  7.420	-4.06134E-1	-2.41531E-1	-1.18717E00
  7.430	-6.58179E-1	-4.11130E-2	-1.08147E00
  7.440	-7.08007E-1	 2.06606E-1	-8.89989E-1
  7.450	-7.80646E-1	 4.75672E-1	-6.95497E-1
  7.460	-1.06179E00	 7.76583E-1	-3.20010E-1
  7.470	-1.43270E00	 1.00088E00	 2.90841E-1
  7.480	-1.57269E00	 1.02985E00	 7.74468E-1
  7.490	-1.56623E00	 1.31404E00	 1.01726E00
  7.500	-1.60924E00	 1.76217E00	 1.00026E00
  7.510	-1.68809E00	 1.96466E00	 8.41081E-1
  7.520	-1.40178E00	 1.70796E00	 5.06022E-1
  7.530	-1.10480E00	 1.60412E00	 3.32947E-1
  7.540	-7.89491E-1	 1.52353E00	 2.08074E-1
  7.550	-3.15772E-1	 1.49117E00	-6.09157E-2
  7.560	 2.45426E-2	 1.63491E00	-9.38340E-2
  7.570	 3.59998E-1	 1.65752E00	 1.30658E-1
  7.580	 9.07567E-1	 1.40051E00	 6.24077E-2
  7.590	 1.41654E00	 1.14398E00	-2.53498E-1
  7.600	 1.62660E00	 9.35002E-1	-7.77274E-1
  7.610	 1.57926E00	 7.88399E-1	-1.01985E00
  7.620	 1.61539E00	 6.09528E-1	-8.33162E-1
  7.630	 2.01465E00	 3.73203E-1	-5.88165E-1
  7.640	 2.16548E00	-4.89502E-2	-5.31741E-1
  7.650	 2.07014E00	-5.26365E-1	-6.45573E-1
  7.660	 1.93476E00	-9.14392E-1	-9.42920E-1
  7.670	 1.45958E00	-1.19072E00	-1.34885E00
  7.680	 8.76261E-1	-1.50513E00	-1.57345E00
  7.690	 4.42956E-1	-1.72761E00	-1.55452E00
  7.700	 8.24664E-2	-1.99548E00	-1.34424E00
  7.710	-4.35022E-1	-2.19960E00	-1.17038E00
  7.720	-9.40824E-1	-2.30631E00	-1.07151E00
  7.730	-1.30801E00	-2.45563E00	-1.05287E00
  7.740	-1.57401E00	-2.43009E00	-8.00172E-1
  7.750	-1.73498E00	-2.21039E00	-4.89472E-1
  7.760	-2.08988E00	-1.81711E00	-2.79243E-1
  7.770	-2.57210E00	-1.45931E00	-1.44347E-1
  7.780	-2.77740E00	-1.19327E00	-2.21924E-1
  7.790	-2.78797E00	-7.52908E-1	-5.04737E-1
  7.800	-2.65816E00	-2.08724E-1	-8.08735E-1
  7.810	-2.33721E00	 1.70000E-1	-7.22400E-1
  7.820	-1.75047E00	 5.04714E-1	-5.39605E-1
  7.830	-1.21561E00	 1.13608E00	-4.37453E-1
  7.840	-6.22296E-1	 1.86813E00	-2.60789E-1
  7.850	-2.20568E-1	 2.40882E00	-2.55816E-2
  7.860	 7.85392E-2	 2.68876E00	 3.07818E-1
  7.870	 5.02405E-1	 2.67686E00	 5.49793E-1
  7.880	 1.07301E00	 2.84175E00	 7.19244E-1
  7.890	 1.61106E00	 2.90464E00	 6.72152E-1
  7.900	 1.96996E00	 3.07707E00	 4.01317E-1
  7.910	 2.12351E00	 3.25189E00	-1.02405E-1
  7.920	 2.01001E00	 2.95448E00	-6.35378E-1
  7.930	 1.86903E00	 2.17928E00	-1.03317E00
  7.940	 2.21499E00	 1.36851E00	-1.31462E00
  7.950	 2.54155E00	 9.88352E-1	-1.41612E00
  7.960	 2.20761E00	 7.10016E-1	-1.21271E00
  7.970	 1.44336E00	 8.35307E-3	-9.46668E-1
  7.980	 9.95252E-1	-8.58315E-1	-8.08841E-1
  7.990	 7.28238E-1	-1.67216E00	-6.13410E-1
  8.000	 3.14563E-1	-1.96654E00	-2.72030E-1
  8.010	-2.91545E-1	-2.09859E00	 1.48221E-1
  8.020	-7.08062E-1	-2.42138E00	 2.92959E-1
  8.030	-1.14154E00	-2.89304E00	 2.86814E-1
  8.040	-1.83585E00	-3.08239E00	 3.20411E-1
  8.050	-2.18755E00	-2.94418E00	 1.58033E-1
  8.060	-2.34067E00	-2.79839E00	-2.61337E-1
  8.070	-2.48319E00	-2.75621E00	-7.95265E-1
  8.080	-2.41235E00	-2.58727E00	-1.30155E00
  8.090	-2.10827E00	-2.11694E00	-1.42883E00
  8.100	-1.80593E00	-1.49160E00	-1.24122E00
  8.110	-1.38842E00	-8.86755E-1	-9.92733E-1
  8.120	-1.01516E00	-4.11117E-1	-8.63611E-1
  8.130	-9.07918E-1	 1.74255E-1	-4.43907E-1
  8.140	-4.25734E-1	 1.00074E00	 3.38694E-1
  8.150	 2.76017E-1	 1.78728E00	 1.12774E00
  8.160	 5.57739E-1	 2.43273E00	 1.57923E00
  8.170	 4.03442E-1	 3.06799E00	 1.88767E00
  8.180	 6.75403E-1	 3.79775E00	 2.10795E00
  8.190	 1.13911E00	 4.15685E00	 1.79222E00
  8.200	 1.63032E00	 4.19655E00	 1.12360E00
  8.210	 1.93228E00	 4.07408E00	 4.59518E-1
  8.220	 2.17068E00	 3.91540E00	 1.39101E-1
  8.230	 2.43451E00	 3.69835E00	-3.52811E-2
  8.240	 2.61248E00	 3.29217E00	-3.90317E-1
  8.250	 2.27619E00	 2.71163E00	-8.36362E-1
  8.260	 1.86523E00	 1.76488E00	-1.07276E00
  8.270	 1.59794E00	 8.74740E-1	-1.07031E00
  8.280	 1.25585E00	 1.10762E-1	-1.10728E00
  8.290	 6.51868E-1	-8.60022E-1	-1.38316E00
  8.300	-1.12257E-1	-1.77984E00	-1.56235E00
  8.310	-6.53168E-1	-2.22539E00	-1.43600E00
  8.320	-9.01481E-1	-2.59537E00	-1.02872E00
  8.330	-1.47951E00	-2.89655E00	-6.45092E-1
  8.340	-1.95993E00	-2.90564E00	-2.33922E-1
  8.350	-2.17380E00	-3.04462E00	 1.59151E-1
  8.360	-2.45126E00	-3.12486E00	 3.14865E-1
  8.370	-2.87844E00	-3.04784E00	 2.33428E-1
  8.380	-2.74472E00	-2.95699E00	 1.27253E-1
  8.390	-2.33758E00	-2.69398E00	 1.45808E-1
  8.400	-2.30754E00	-2.04319E00	 3.54488E-1
  8.410	-2.19293E00	-1.45876E00	 5.18884E-1
  8.420	-1.98907E00	-7.82338E-1	 6.59967E-1
  8.430	-1.60566E00	-1.04027E-1	 9.21453E-1
  8.440	-1.25937E00	 4.97601E-1	 1.03949E00
  8.450	-1.02683E00	 1.13721E00	 9.65614E-1
  8.460	-8.05967E-1	 1.60096E00	 8.55423E-1
