Site: BK7A
Displacement time seires in m
Origin Time: 2002-04-18 1414 52.4
Instrument: CMG-5T #T5301, DD2 #357
Sample Rate: 100 Hz

Time	East	North	Up
------------------------------------------------
 -5.400	 3.87078E-8	 6.59335E-8	-2.41369E-8
 -5.390	 3.98734E-8	 6.44162E-8	-2.53968E-8
 -5.380	 4.07945E-8	 6.28554E-8	-2.65353E-8
 -5.370	 4.18011E-8	 6.11679E-8	-2.76939E-8
 -5.360	 4.27974E-8	 5.93453E-8	-2.86378E-8
 -5.350	 4.38397E-8	 5.71419E-8	-2.93149E-8
 -5.340	 4.48320E-8	 5.46302E-8	-2.98737E-8
 -5.330	 4.55102E-8	 5.14594E-8	-3.04665E-8
 -5.320	 4.62785E-8	 4.80858E-8	-3.09689E-8
 -5.310	 4.69939E-8	 4.46664E-8	-3.14516E-8
 -5.300	 4.76144E-8	 4.10682E-8	-3.19087E-8
 -5.290	 4.81291E-8	 3.75752E-8	-3.22865E-8
 -5.280	 4.87367E-8	 3.39571E-8	-3.26732E-8
 -5.270	 4.92242E-8	 3.00741E-8	-3.29190E-8
 -5.260	 4.94287E-8	 2.62052E-8	-3.32500E-8
 -5.250	 4.92532E-8	 2.24099E-8	-3.34046E-8
 -5.240	 4.90466E-8	 1.86909E-8	-3.35221E-8
 -5.230	 4.86608E-8	 1.48476E-8	-3.37671E-8
 -5.220	 4.86700E-8	 1.09232E-8	-3.41734E-8
 -5.210	 4.85730E-8	 7.03565E-9	-3.45878E-8
 -5.200	 4.86834E-8	 3.02767E-9	-3.49658E-8
 -5.190	 4.90076E-8	-7.38577E-10	-3.52496E-8
 -5.180	 4.92809E-8	-4.37211E-9	-3.55418E-8
 -5.170	 5.00109E-8	-7.84729E-9	-3.56469E-8
 -5.160	 5.06763E-8	-1.11986E-8	-3.56938E-8
 -5.150	 5.16354E-8	-1.47399E-8	-3.56608E-8
 -5.140	 5.26977E-8	-1.79118E-8	-3.55896E-8
 -5.130	 5.38295E-8	-2.09525E-8	-3.54376E-8
 -5.120	 5.49773E-8	-2.40371E-8	-3.52356E-8
 -5.110	 5.61586E-8	-2.72118E-8	-3.48460E-8
 -5.100	 5.72171E-8	-3.05375E-8	-3.43030E-8
 -5.090	 5.85812E-8	-3.37895E-8	-3.37164E-8
 -5.080	 5.97845E-8	-3.70316E-8	-3.37623E-8
 -5.070	 6.10703E-8	-4.03645E-8	-3.46031E-8
 -5.060	 6.21095E-8	-4.38406E-8	-3.58995E-8
 -5.050	 6.27233E-8	-4.73579E-8	-3.72699E-8
 -5.040	 6.32753E-8	-5.07223E-8	-3.83494E-8
 -5.030	 6.38494E-8	-5.42142E-8	-3.91317E-8
 -5.020	 6.46267E-8	-5.79055E-8	-3.93844E-8
 -5.010	 6.52190E-8	-6.15393E-8	-3.92812E-8
 -5.000	 6.59717E-8	-6.46432E-8	-3.90040E-8
 -4.990	 6.68141E-8	-6.70786E-8	-3.84416E-8
 -4.980	 6.78576E-8	-6.94128E-8	-3.77884E-8
 -4.970	 6.88257E-8	-7.20425E-8	-3.70618E-8
 -4.960	 6.96932E-8	-7.51460E-8	-3.66078E-8
 -4.950	 7.07585E-8	-7.79946E-8	-3.64681E-8
 -4.940	 7.15570E-8	-8.08652E-8	-3.64694E-8
 -4.930	 7.21615E-8	-8.37635E-8	-3.65776E-8
 -4.920	 7.27072E-8	-8.65082E-8	-3.66967E-8
 -4.910	 7.31246E-8	-8.86883E-8	-3.68288E-8
 -4.900	 7.32760E-8	-9.05566E-8	-3.70155E-8
 -4.890	 7.31265E-8	-9.22248E-8	-3.70998E-8
 -4.880	 7.27212E-8	-9.38557E-8	-3.69224E-8
 -4.870	 7.22061E-8	-9.54369E-8	-3.63318E-8
 -4.860	 7.15392E-8	-9.69148E-8	-3.55524E-8
 -4.850	 7.09988E-8	-9.83537E-8	-3.46637E-8
 -4.840	 7.03603E-8	-9.99092E-8	-3.37957E-8
 -4.830	 6.94207E-8	-1.01487E-7	-3.32058E-8
 -4.820	 6.83975E-8	-1.02850E-7	-3.28294E-8
 -4.810	 6.73940E-8	-1.04285E-7	-3.25629E-8
 -4.800	 6.65608E-8	-1.05466E-7	-3.23162E-8
 -4.790	 6.59050E-8	-1.06795E-7	-3.21662E-8
 -4.780	 6.51379E-8	-1.07941E-7	-3.19596E-8
 -4.770	 6.40230E-8	-1.08624E-7	-3.13549E-8
 -4.760	 6.26716E-8	-1.09083E-7	-3.06369E-8
 -4.750	 6.12415E-8	-1.09228E-7	-2.98427E-8
 -4.740	 5.97472E-8	-1.09235E-7	-2.91120E-8
 -4.730	 5.81531E-8	-1.09183E-7	-2.83933E-8
 -4.720	 5.67191E-8	-1.09479E-7	-2.76174E-8
 -4.710	 5.57620E-8	-1.10101E-7	-2.67681E-8
 -4.700	 5.47294E-8	-1.10913E-7	-2.60259E-8
 -4.690	 5.36311E-8	-1.11863E-7	-2.50991E-8
 -4.680	 5.25810E-8	-1.13042E-7	-2.40506E-8
 -4.670	 5.13098E-8	-1.14411E-7	-2.30654E-8
 -4.660	 5.00604E-8	-1.15969E-7	-2.21137E-8
 -4.650	 4.89495E-8	-1.17629E-7	-2.12857E-8
 -4.640	 4.77722E-8	-1.19193E-7	-2.03856E-8
 -4.630	 4.64019E-8	-1.20723E-7	-1.93689E-8
 -4.620	 4.51842E-8	-1.22365E-7	-1.80592E-8
 -4.610	 4.42579E-8	-1.23980E-7	-1.66854E-8
 -4.600	 4.33075E-8	-1.25758E-7	-1.49426E-8
 -4.590	 4.25174E-8	-1.27299E-7	-1.30956E-8
 -4.580	 4.17257E-8	-1.28505E-7	-1.13341E-8
 -4.570	 4.10929E-8	-1.29667E-7	-9.75634E-9
 -4.560	 4.06154E-8	-1.30729E-7	-8.26743E-9
 -4.550	 4.00631E-8	-1.31665E-7	-6.65203E-9
 -4.540	 3.95629E-8	-1.32822E-7	-4.88190E-9
 -4.530	 3.90521E-8	-1.34319E-7	-3.06787E-9
 -4.520	 3.83742E-8	-1.35584E-7	-1.21908E-9
 -4.510	 3.74846E-8	-1.36722E-7	 7.92768E-10
 -4.500	 3.68742E-8	-1.37525E-7	 3.15580E-9
 -4.490	 3.62266E-8	-1.37949E-7	 5.77818E-9
 -4.480	 3.54271E-8	-1.38343E-7	 8.49786E-9
 -4.470	 3.47782E-8	-1.38685E-7	 1.13262E-8
 -4.460	 3.40243E-8	-1.38777E-7	 1.41277E-8
 -4.450	 3.32079E-8	-1.38596E-7	 1.70271E-8
 -4.440	 3.24193E-8	-1.38223E-7	 1.98607E-8
 -4.430	 3.12696E-8	-1.37857E-7	 2.24944E-8
 -4.420	 3.02734E-8	-1.37562E-7	 2.48412E-8
 -4.410	 2.93583E-8	-1.37259E-7	 2.69322E-8
 -4.400	 2.85684E-8	-1.37050E-7	 2.89185E-8
 -4.390	 2.78667E-8	-1.36990E-7	 3.07832E-8
 -4.380	 2.70235E-8	-1.36776E-7	 3.27358E-8
 -4.370	 2.66746E-8	-1.36422E-7	 3.45864E-8
 -4.360	 2.68512E-8	-1.36065E-7	 3.63628E-8
 -4.350	 2.71358E-8	-1.35564E-7	 3.77580E-8
 -4.340	 2.75781E-8	-1.34844E-7	 3.93472E-8
 -4.330	 2.80974E-8	-1.34114E-7	 4.13444E-8
 -4.320	 2.86439E-8	-1.33375E-7	 4.34986E-8
 -4.310	 2.86974E-8	-1.32669E-7	 4.55003E-8
 -4.300	 2.86416E-8	-1.32048E-7	 4.71485E-8
 -4.290	 2.85495E-8	-1.31556E-7	 4.86267E-8
 -4.280	 2.85630E-8	-1.31354E-7	 5.00360E-8
 -4.270	 2.83710E-8	-1.31179E-7	 5.13290E-8
 -4.260	 2.80093E-8	-1.31038E-7	 5.26310E-8
 -4.250	 2.73785E-8	-1.30965E-7	 5.38870E-8
 -4.240	 2.65166E-8	-1.30922E-7	 5.50490E-8
 -4.230	 2.54743E-8	-1.30990E-7	 5.59364E-8
 -4.220	 2.40856E-8	-1.30813E-7	 5.62852E-8
 -4.210	 2.27290E-8	-1.30474E-7	 5.61015E-8
 -4.200	 2.14594E-8	-1.29880E-7	 5.60011E-8
 -4.190	 2.02264E-8	-1.29066E-7	 5.60565E-8
 -4.180	 1.87345E-8	-1.27949E-7	 5.60900E-8
 -4.170	 1.72007E-8	-1.26790E-7	 5.61523E-8
 -4.160	 1.54532E-8	-1.25452E-7	 5.59757E-8
 -4.150	 1.34866E-8	-1.24492E-7	 5.55776E-8
 -4.140	 1.16142E-8	-1.23745E-7	 5.52648E-8
 -4.130	 9.86484E-9	-1.22992E-7	 5.48530E-8
 -4.120	 8.18683E-9	-1.22117E-7	 5.43497E-8
 -4.110	 6.73800E-9	-1.21288E-7	 5.36621E-8
 -4.100	 5.50332E-9	-1.20300E-7	 5.27167E-8
 -4.090	 4.29515E-9	-1.19410E-7	 5.16769E-8
 -4.080	 3.12112E-9	-1.18752E-7	 5.04098E-8
 -4.070	 1.82696E-9	-1.18179E-7	 4.89588E-8
 -4.060	 6.24386E-10	-1.17672E-7	 4.72445E-8
 -4.050	-6.83964E-10	-1.17228E-7	 4.52566E-8
 -4.040	-2.13621E-9	-1.16573E-7	 4.32253E-8
 -4.030	-3.56327E-9	-1.15883E-7	 4.13517E-8
 -4.020	-4.92929E-9	-1.14953E-7	 3.96257E-8
 -4.010	-6.42888E-9	-1.14020E-7	 3.79044E-8
 -4.000	-7.81956E-9	-1.13118E-7	 3.62331E-8
 -3.990	-9.19998E-9	-1.12320E-7	 3.45567E-8
 -3.980	-1.07465E-8	-1.11341E-7	 3.29434E-8
 -3.970	-1.23408E-8	-1.10166E-7	 3.13683E-8
 -3.960	-1.40806E-8	-1.08490E-7	 2.96506E-8
 -3.950	-1.57479E-8	-1.06492E-7	 2.77590E-8
 -3.940	-1.76139E-8	-1.04346E-7	 2.56688E-8
 -3.930	-1.97586E-8	-1.02050E-7	 2.32705E-8
 -3.920	-2.17523E-8	-9.94909E-8	 2.08737E-8
 -3.910	-2.35102E-8	-9.68713E-8	 1.84826E-8
 -3.900	-2.50457E-8	-9.41598E-8	 1.61039E-8
 -3.890	-2.65539E-8	-9.15735E-8	 1.35344E-8
 -3.880	-2.78009E-8	-8.90066E-8	 1.10020E-8
 -3.870	-2.89582E-8	-8.63129E-8	 8.64142E-9
 -3.860	-3.01570E-8	-8.37381E-8	 6.41843E-9
 -3.850	-3.11406E-8	-8.14010E-8	 4.18471E-9
 -3.840	-3.21589E-8	-7.92393E-8	 1.90147E-9
 -3.830	-3.32201E-8	-7.72510E-8	-2.71481E-10
 -3.820	-3.46608E-8	-7.50355E-8	-2.09029E-9
 -3.810	-3.62560E-8	-7.27964E-8	-4.17355E-9
 -3.800	-3.78146E-8	-7.04174E-8	-6.23602E-9
 -3.790	-3.95332E-8	-6.79476E-8	-7.96168E-9
 -3.780	-4.13616E-8	-6.56044E-8	-9.55188E-9
 -3.770	-4.30798E-8	-6.31498E-8	-1.08719E-8
 -3.760	-4.46023E-8	-6.06345E-8	-1.17960E-8
 -3.750	-4.59502E-8	-5.79368E-8	-1.23305E-8
 -3.740	-4.72002E-8	-5.52678E-8	-1.25618E-8
 -3.730	-4.83360E-8	-5.27770E-8	-1.24974E-8
 -3.720	-4.93238E-8	-5.06761E-8	-1.22268E-8
 -3.710	-5.02802E-8	-4.90228E-8	-1.17795E-8
 -3.700	-5.16525E-8	-4.72852E-8	-1.10400E-8
 -3.690	-5.29582E-8	-4.54364E-8	-9.90893E-9
 -3.680	-5.42943E-8	-4.35620E-8	-8.56716E-9
 -3.670	-5.59246E-8	-4.17557E-8	-7.17975E-9
 -3.660	-5.74089E-8	-3.99200E-8	-5.79909E-9
 -3.650	-5.85980E-8	-3.85165E-8	-4.29064E-9
 -3.640	-5.98165E-8	-3.70159E-8	-2.71859E-9
 -3.630	-6.10535E-8	-3.57991E-8	-1.08522E-9
 -3.620	-6.20451E-8	-3.48103E-8	 7.28946E-10
 -3.610	-6.26093E-8	-3.40620E-8	 2.70368E-9
 -3.600	-6.28317E-8	-3.33174E-8	 4.77953E-9
 -3.590	-6.26822E-8	-3.25440E-8	 6.99302E-9
 -3.580	-6.22275E-8	-3.20196E-8	 9.16026E-9
 -3.570	-6.12504E-8	-3.14337E-8	 1.10821E-8
 -3.560	-5.99913E-8	-3.08271E-8	 1.30487E-8
 -3.550	-5.88041E-8	-3.01883E-8	 1.52780E-8
 -3.540	-5.75074E-8	-2.97327E-8	 1.76464E-8
 -3.530	-5.62989E-8	-2.94732E-8	 2.02662E-8
 -3.520	-5.53051E-8	-2.93338E-8	 2.30944E-8
 -3.510	-5.43306E-8	-2.90532E-8	 2.59572E-8
 -3.500	-5.34139E-8	-2.87576E-8	 2.87392E-8
 -3.490	-5.21857E-8	-2.84825E-8	 3.16421E-8
 -3.480	-5.08415E-8	-2.80728E-8	 3.45572E-8
 -3.470	-4.97541E-8	-2.73155E-8	 3.75538E-8
 -3.460	-4.90369E-8	-2.64680E-8	 4.03341E-8
 -3.450	-4.86293E-8	-2.56498E-8	 4.29151E-8
 -3.440	-4.86582E-8	-2.48541E-8	 4.52918E-8
 -3.430	-4.89254E-8	-2.38159E-8	 4.76946E-8
 -3.420	-4.87908E-8	-2.24934E-8	 5.01042E-8
 -3.410	-4.86997E-8	-2.10141E-8	 5.25742E-8
 -3.400	-4.85538E-8	-1.95083E-8	 5.50030E-8
 -3.390	-4.81259E-8	-1.79160E-8	 5.71718E-8
 -3.380	-4.76187E-8	-1.62522E-8	 5.91664E-8
 -3.370	-4.70561E-8	-1.45023E-8	 6.10641E-8
 -3.360	-4.65627E-8	-1.27954E-8	 6.27499E-8
 -3.350	-4.59516E-8	-1.10462E-8	 6.43666E-8
 -3.340	-4.55147E-8	-8.94132E-9	 6.58385E-8
 -3.330	-4.50648E-8	-6.75005E-9	 6.70395E-8
 -3.320	-4.45263E-8	-4.64585E-9	 6.80896E-8
 -3.310	-4.40413E-8	-2.50235E-9	 6.92811E-8
 -3.300	-4.34725E-8	-3.92168E-10	 7.04823E-8
 -3.290	-4.28558E-8	 1.37521E-9	 7.12873E-8
 -3.280	-4.22458E-8	 2.75403E-9	 7.18310E-8
 -3.270	-4.15618E-8	 3.74722E-9	 7.19558E-8
 -3.260	-4.08734E-8	 4.39326E-9	 7.19118E-8
 -3.250	-4.01131E-8	 4.95797E-9	 7.19076E-8
 -3.240	-3.93297E-8	 5.53009E-9	 7.18760E-8
 -3.230	-3.83249E-8	 6.20200E-9	 7.16978E-8
 -3.220	-3.74316E-8	 7.18837E-9	 7.12817E-8
 -3.210	-3.68805E-8	 8.39415E-9	 7.06925E-8
 -3.200	-3.59887E-8	 9.76038E-9	 6.98803E-8
 -3.190	-3.50209E-8	 1.11102E-8	 6.91515E-8
 -3.180	-3.39348E-8	 1.24013E-8	 6.87200E-8
 -3.170	-3.27945E-8	 1.35691E-8	 6.79343E-8
 -3.160	-3.17286E-8	 1.46630E-8	 6.69855E-8
 -3.150	-3.09018E-8	 1.59158E-8	 6.61548E-8
 -3.140	-3.00355E-8	 1.72894E-8	 6.51678E-8
 -3.130	-2.91416E-8	 1.85538E-8	 6.39799E-8
 -3.120	-2.80579E-8	 1.97291E-8	 6.29120E-8
 -3.110	-2.68258E-8	 2.10310E-8	 6.18930E-8
 -3.100	-2.53447E-8	 2.22774E-8	 6.11166E-8
 -3.090	-2.34817E-8	 2.34103E-8	 6.03358E-8
 -3.080	-2.12787E-8	 2.44502E-8	 5.93953E-8
 -3.070	-1.88165E-8	 2.54281E-8	 5.82478E-8
 -3.060	-1.65112E-8	 2.60574E-8	 5.67034E-8
 -3.050	-1.39787E-8	 2.68286E-8	 5.51472E-8
 -3.040	-1.13157E-8	 2.78348E-8	 5.35830E-8
 -3.030	-8.38306E-9	 2.85471E-8	 5.21538E-8
 -3.020	-5.52342E-9	 2.92498E-8	 5.08989E-8
 -3.010	-3.09334E-9	 3.00301E-8	 4.96470E-8
 -3.000	-8.28542E-10	 3.05584E-8	 4.80737E-8
 -2.990	 1.37252E-9	 3.11178E-8	 4.61464E-8
 -2.980	 3.35916E-9	 3.17737E-8	 4.37128E-8
 -2.970	 5.15810E-9	 3.25208E-8	 4.12504E-8
 -2.960	 6.60769E-9	 3.33263E-8	 3.87616E-8
 -2.950	 7.69855E-9	 3.40060E-8	 3.60527E-8
 -2.940	 8.73105E-9	 3.47075E-8	 3.29959E-8
 -2.930	 1.00854E-8	 3.56211E-8	 2.99078E-8
 -2.920	 1.17732E-8	 3.68177E-8	 2.67657E-8
 -2.910	 1.32973E-8	 3.79849E-8	 2.35709E-8
 -2.900	 1.42845E-8	 3.87895E-8	 2.02924E-8
 -2.890	 1.53030E-8	 3.93857E-8	 1.68237E-8
 -2.880	 1.61284E-8	 4.01375E-8	 1.36997E-8
 -2.870	 1.67149E-8	 4.09751E-8	 1.11953E-8
 -2.860	 1.72516E-8	 4.17415E-8	 9.09378E-9
 -2.850	 1.77444E-8	 4.25780E-8	 7.07931E-9
 -2.840	 1.82487E-8	 4.35033E-8	 5.19273E-9
 -2.830	 1.85921E-8	 4.44899E-8	 3.33338E-9
 -2.820	 1.90571E-8	 4.56597E-8	 1.21053E-9
 -2.810	 1.96360E-8	 4.69196E-8	-1.00779E-9
 -2.800	 2.03571E-8	 4.81061E-8	-3.09378E-9
 -2.790	 2.09774E-8	 4.91153E-8	-4.90642E-9
 -2.780	 2.15039E-8	 4.99169E-8	-6.39633E-9
 -2.770	 2.21213E-8	 5.05598E-8	-7.77717E-9
 -2.760	 2.23460E-8	 5.09934E-8	-8.84578E-9
 -2.750	 2.18351E-8	 5.15591E-8	-9.72987E-9
 -2.740	 2.06650E-8	 5.21778E-8	-1.05391E-8
 -2.730	 1.92067E-8	 5.27203E-8	-1.12743E-8
 -2.720	 1.76870E-8	 5.32594E-8	-1.22846E-8
 -2.710	 1.62681E-8	 5.38976E-8	-1.34947E-8
 -2.700	 1.49096E-8	 5.45120E-8	-1.45654E-8
 -2.690	 1.35948E-8	 5.51238E-8	-1.54256E-8
 -2.680	 1.23239E-8	 5.53757E-8	-1.63169E-8
 -2.670	 1.11303E-8	 5.54768E-8	-1.71813E-8
 -2.660	 1.01982E-8	 5.54421E-8	-1.78075E-8
 -2.650	 9.35716E-9	 5.54978E-8	-1.80339E-8
 -2.640	 8.53155E-9	 5.56433E-8	-1.79652E-8
 -2.630	 7.78307E-9	 5.54214E-8	-1.82206E-8
 -2.620	 6.90711E-9	 5.54564E-8	-1.85904E-8
 -2.610	 6.11117E-9	 5.53777E-8	-1.87877E-8
 -2.600	 5.70183E-9	 5.51454E-8	-1.86559E-8
 -2.590	 5.62960E-9	 5.46726E-8	-1.84487E-8
 -2.580	 5.89490E-9	 5.40712E-8	-1.82271E-8
 -2.570	 6.20360E-9	 5.33794E-8	-1.80621E-8
 -2.560	 6.39483E-9	 5.27597E-8	-1.82413E-8
 -2.550	 6.58432E-9	 5.22491E-8	-1.83988E-8
 -2.540	 6.34665E-9	 5.17180E-8	-1.85781E-8
 -2.530	 5.91475E-9	 5.13609E-8	-1.86413E-8
 -2.520	 5.22247E-9	 5.09344E-8	-1.85808E-8
 -2.510	 4.53935E-9	 5.03816E-8	-1.84821E-8
 -2.500	 3.62969E-9	 4.96134E-8	-1.83301E-8
 -2.490	 2.62796E-9	 4.87128E-8	-1.79318E-8
 -2.480	 1.74606E-9	 4.77297E-8	-1.71093E-8
 -2.470	 1.08324E-9	 4.64035E-8	-1.61525E-8
 -2.460	 7.62361E-10	 4.46714E-8	-1.55113E-8
 -2.450	 3.82384E-10	 4.26597E-8	-1.52915E-8
 -2.440	-2.70999E-11	 4.04537E-8	-1.52944E-8
 -2.430	-4.02616E-10	 3.84408E-8	-1.52097E-8
 -2.420	-7.16818E-10	 3.65950E-8	-1.50448E-8
 -2.410	-9.66484E-10	 3.46621E-8	-1.50724E-8
 -2.400	-1.45112E-9	 3.27274E-8	-1.53863E-8
 -2.390	-2.04222E-9	 3.08395E-8	-1.61782E-8
 -2.380	-2.56111E-9	 2.88569E-8	-1.70889E-8
 -2.370	-2.85225E-9	 2.67657E-8	-1.78997E-8
 -2.360	-3.22442E-9	 2.45341E-8	-1.87588E-8
 -2.350	-3.64633E-9	 2.21115E-8	-1.96031E-8
 -2.340	-3.90626E-9	 1.97923E-8	-2.02812E-8
 -2.330	-4.26685E-9	 1.75153E-8	-2.04376E-8
 -2.320	-4.50604E-9	 1.52698E-8	-2.02191E-8
 -2.310	-4.74477E-9	 1.30765E-8	-1.99344E-8
 -2.300	-4.95061E-9	 1.11058E-8	-1.96425E-8
 -2.290	-4.88679E-9	 9.26380E-9	-1.94528E-8
 -2.280	-4.73879E-9	 7.62221E-9	-1.93810E-8
 -2.270	-4.39452E-9	 5.98054E-9	-1.92626E-8
 -2.260	-4.05717E-9	 4.65858E-9	-1.87342E-8
 -2.250	-3.57623E-9	 3.34338E-9	-1.80802E-8
 -2.240	-3.33638E-9	 1.71405E-9	-1.76276E-8
 -2.230	-2.95273E-9	 1.40254E-10	-1.73789E-8
 -2.220	-2.57169E-9	-1.43516E-9	-1.70980E-8
 -2.210	-1.92655E-9	-3.22233E-9	-1.65937E-8
 -2.200	-1.08923E-9	-4.90940E-9	-1.62863E-8
 -2.190	-5.07524E-11	-6.91930E-9	-1.58629E-8
 -2.180	 1.05516E-9	-8.69976E-9	-1.54735E-8
 -2.170	 2.14639E-9	-1.01498E-8	-1.52153E-8
 -2.160	 3.27541E-9	-1.13805E-8	-1.52381E-8
 -2.150	 4.35201E-9	-1.22375E-8	-1.54964E-8
 -2.140	 5.18159E-9	-1.31171E-8	-1.59575E-8
 -2.130	 5.94192E-9	-1.37600E-8	-1.64073E-8
 -2.120	 6.58250E-9	-1.40048E-8	-1.67722E-8
 -2.110	 7.20409E-9	-1.39658E-8	-1.71539E-8
 -2.100	 8.21456E-9	-1.37280E-8	-1.72141E-8
 -2.090	 9.39701E-9	-1.34624E-8	-1.68393E-8
 -2.080	 1.06104E-8	-1.33552E-8	-1.63232E-8
 -2.070	 1.17768E-8	-1.34362E-8	-1.57724E-8
 -2.060	 1.30113E-8	-1.37477E-8	-1.51772E-8
 -2.050	 1.44262E-8	-1.42447E-8	-1.48235E-8
 -2.040	 1.60400E-8	-1.49264E-8	-1.44250E-8
 -2.030	 1.78069E-8	-1.56620E-8	-1.39954E-8
 -2.020	 1.95076E-8	-1.63128E-8	-1.35461E-8
 -2.010	 2.13843E-8	-1.71417E-8	-1.30737E-8
 -2.000	 2.34807E-8	-1.76490E-8	-1.24912E-8
 -1.990	 2.52304E-8	-1.82689E-8	-1.17844E-8
 -1.980	 2.66345E-8	-1.89902E-8	-1.08947E-8
 -1.970	 2.80802E-8	-1.98071E-8	-9.67052E-9
 -1.960	 2.96283E-8	-2.04689E-8	-8.30278E-9
 -1.950	 3.12505E-8	-2.09673E-8	-7.08797E-9
 -1.940	 3.33211E-8	-2.15870E-8	-6.31102E-9
 -1.930	 3.56790E-8	-2.23919E-8	-5.63010E-9
 -1.920	 3.80865E-8	-2.33782E-8	-5.11955E-9
 -1.910	 4.04382E-8	-2.41931E-8	-4.73300E-9
 -1.900	 4.28699E-8	-2.48952E-8	-4.50703E-9
 -1.890	 4.52058E-8	-2.55059E-8	-4.40388E-9
 -1.880	 4.77637E-8	-2.61737E-8	-4.45124E-9
 -1.870	 5.00249E-8	-2.67987E-8	-4.32059E-9
 -1.860	 5.21712E-8	-2.74046E-8	-4.04018E-9
 -1.850	 5.39877E-8	-2.78846E-8	-3.61233E-9
 -1.840	 5.58551E-8	-2.78744E-8	-2.93876E-9
 -1.830	 5.75965E-8	-2.74152E-8	-2.04198E-9
 -1.820	 5.91693E-8	-2.62942E-8	-7.10384E-10
 -1.810	 6.04783E-8	-2.48541E-8	 7.93759E-10
 -1.800	 6.13127E-8	-2.33636E-8	 2.35815E-9
 -1.790	 6.16444E-8	-2.13949E-8	 4.07724E-9
 -1.780	 6.15113E-8	-1.91988E-8	 5.94817E-9
 -1.770	 6.11488E-8	-1.70967E-8	 7.88060E-9
 -1.760	 6.06605E-8	-1.49743E-8	 9.84445E-9
 -1.750	 6.00978E-8	-1.33085E-8	 1.16993E-8
 -1.740	 5.91861E-8	-1.15057E-8	 1.32872E-8
 -1.730	 5.78556E-8	-9.72026E-9	 1.47565E-8
 -1.720	 5.62413E-8	-8.18563E-9	 1.60754E-8
 -1.710	 5.44767E-8	-6.93160E-9	 1.69208E-8
 -1.700	 5.29473E-8	-6.01078E-9	 1.74210E-8
 -1.690	 5.15855E-8	-5.20039E-9	 1.78454E-8
 -1.680	 5.01023E-8	-4.52190E-9	 1.85060E-8
 -1.670	 4.83980E-8	-3.80289E-9	 1.92789E-8
 -1.660	 4.63189E-8	-2.96994E-9	 1.98039E-8
 -1.650	 4.39644E-8	-2.09131E-9	 2.01509E-8
 -1.640	 4.15942E-8	-1.43961E-9	 2.04790E-8
 -1.630	 3.88549E-8	-1.24049E-9	 2.06331E-8
 -1.620	 3.60515E-8	-1.00146E-9	 2.05043E-8
 -1.610	 3.32902E-8	-7.36821E-10	 2.01534E-8
 -1.600	 3.09140E-8	-6.98212E-10	 1.96251E-8
 -1.590	 2.87573E-8	-5.80340E-10	 1.90193E-8
 -1.580	 2.65055E-8	-6.06986E-10	 1.85153E-8
 -1.570	 2.43373E-8	-8.69254E-10	 1.78980E-8
 -1.560	 2.23054E-8	-1.16955E-9	 1.69814E-8
 -1.550	 2.02738E-8	-1.50789E-9	 1.62346E-8
 -1.540	 1.83741E-8	-1.81258E-9	 1.54635E-8
 -1.530	 1.65719E-8	-2.18576E-9	 1.45392E-8
 -1.520	 1.47825E-8	-2.73194E-9	 1.36616E-8
 -1.510	 1.28615E-8	-3.38991E-9	 1.29091E-8
 -1.500	 1.08298E-8	-4.14502E-9	 1.22330E-8
 -1.490	 9.20243E-9	-4.49775E-9	 1.15896E-8
 -1.480	 7.47290E-9	-4.94246E-9	 1.09525E-8
 -1.470	 5.71825E-9	-5.86762E-9	 1.05043E-8
 -1.460	 4.07562E-9	-6.99723E-9	 9.95469E-9
 -1.450	 2.34186E-9	-8.40821E-9	 9.50089E-9
 -1.440	 5.47415E-10	-9.96183E-9	 9.20930E-9
 -1.430	-1.24468E-9	-1.15192E-8	 9.04021E-9
 -1.420	-3.08941E-9	-1.29555E-8	 8.82412E-9
 -1.410	-4.92531E-9	-1.41541E-8	 8.45921E-9
 -1.400	-6.64502E-9	-1.53884E-8	 8.12182E-9
 -1.390	-8.67820E-9	-1.66580E-8	 7.94250E-9
 -1.380	-1.09696E-8	-1.79228E-8	 7.92814E-9
 -1.370	-1.31988E-8	-1.94447E-8	 8.01394E-9
 -1.360	-1.57023E-8	-2.06478E-8	 7.98657E-9
 -1.350	-1.84878E-8	-2.20989E-8	 8.03674E-9
 -1.340	-2.16472E-8	-2.37590E-8	 7.84891E-9
 -1.330	-2.47363E-8	-2.53905E-8	 7.39938E-9
 -1.320	-2.77674E-8	-2.70220E-8	 6.94645E-9
 -1.310	-3.07094E-8	-2.85220E-8	 6.32859E-9
 -1.300	-3.34881E-8	-2.97543E-8	 5.64424E-9
 -1.290	-3.59778E-8	-3.09821E-8	 5.01642E-9
 -1.280	-3.82857E-8	-3.21508E-8	 4.05539E-9
 -1.270	-4.03717E-8	-3.32568E-8	 3.02563E-9
 -1.260	-4.23967E-8	-3.39323E-8	 2.22654E-9
 -1.250	-4.43690E-8	-3.42719E-8	 1.63948E-9
 -1.240	-4.62307E-8	-3.45663E-8	 1.27009E-9
 -1.230	-4.77251E-8	-3.44702E-8	 8.89413E-10
 -1.220	-4.96961E-8	-3.41044E-8	 6.57885E-10
 -1.210	-5.18299E-8	-3.36241E-8	 5.60707E-10
 -1.200	-5.39000E-8	-3.32540E-8	 4.31959E-10
