Site: BK7A
Displacement time seires in m
Origin Time: 2002-04-25 1650 22.22
Instrument: CMG-5T #T5301, DD2 #357
Sample Rate: 100 Hz

Time	East	North	Up
 -1.040	 2.00048E-8	 1.69987E-8	 3.92114E-8
 -1.030	 1.98242E-8	 1.90613E-8	 3.84041E-8
 -1.020	 1.98203E-8	 2.12570E-8	 3.74695E-8
 -1.010	 2.01103E-8	 2.35367E-8	 3.64649E-8
 -1.000	 2.05317E-8	 2.58384E-8	 3.53797E-8
 -0.990	 2.06630E-8	 2.81331E-8	 3.43291E-8
 -0.980	 2.08420E-8	 3.05448E-8	 3.33014E-8
 -0.970	 2.08797E-8	 3.29923E-8	 3.23636E-8
 -0.960	 2.13032E-8	 3.55151E-8	 3.17426E-8
 -0.950	 2.16667E-8	 3.82124E-8	 3.13228E-8
 -0.940	 2.21811E-8	 4.06794E-8	 3.10850E-8
 -0.930	 2.28511E-8	 4.33332E-8	 3.12363E-8
 -0.920	 2.35424E-8	 4.57403E-8	 3.18122E-8
 -0.910	 2.41789E-8	 4.76871E-8	 3.23265E-8
 -0.900	 2.44121E-8	 4.92108E-8	 3.29195E-8
 -0.890	 2.46718E-8	 5.02925E-8	 3.35385E-8
 -0.880	 2.46387E-8	 5.10295E-8	 3.39766E-8
 -0.870	 2.45561E-8	 5.15251E-8	 3.42607E-8
 -0.860	 2.42132E-8	 5.22005E-8	 3.47248E-8
 -0.850	 2.39037E-8	 5.29030E-8	 3.52743E-8
 -0.840	 2.33643E-8	 5.35965E-8	 3.58574E-8
 -0.830	 2.25982E-8	 5.43997E-8	 3.63860E-8
 -0.820	 2.19765E-8	 5.54021E-8	 3.68611E-8
 -0.810	 2.10560E-8	 5.64490E-8	 3.73160E-8
 -0.800	 2.00324E-8	 5.73961E-8	 3.76708E-8
 -0.790	 1.91377E-8	 5.81618E-8	 3.82106E-8
 -0.780	 1.81353E-8	 5.86657E-8	 3.87155E-8
 -0.770	 1.73011E-8	 5.92807E-8	 3.91035E-8
 -0.760	 1.64307E-8	 5.95543E-8	 3.92384E-8
 -0.750	 1.55691E-8	 5.99308E-8	 3.93341E-8
 -0.740	 1.45955E-8	 6.00315E-8	 3.91363E-8
 -0.730	 1.32692E-8	 6.02411E-8	 3.86548E-8
 -0.720	 1.19984E-8	 6.07994E-8	 3.82312E-8
 -0.710	 1.07249E-8	 6.14801E-8	 3.78039E-8
 -0.700	 9.66739E-9	 6.21180E-8	 3.74778E-8
 -0.690	 8.65656E-9	 6.27664E-8	 3.71725E-8
 -0.680	 7.75418E-9	 6.34574E-8	 3.71618E-8
 -0.670	 7.52525E-9	 6.39487E-8	 3.73559E-8
 -0.660	 7.27997E-9	 6.46328E-8	 3.76555E-8
 -0.650	 6.86653E-9	 6.51780E-8	 3.79007E-8
 -0.640	 6.24567E-9	 6.54963E-8	 3.81472E-8
 -0.630	 5.65117E-9	 6.58296E-8	 3.83976E-8
 -0.620	 5.08826E-9	 6.57707E-8	 3.84617E-8
 -0.610	 4.64179E-9	 6.60850E-8	 3.82589E-8
 -0.600	 4.33173E-9	 6.65454E-8	 3.79389E-8
 -0.590	 4.09388E-9	 6.68991E-8	 3.74188E-8
 -0.580	 3.66370E-9	 6.73074E-8	 3.66884E-8
 -0.570	 3.39859E-9	 6.74152E-8	 3.58401E-8
 -0.560	 3.01884E-9	 6.76120E-8	 3.49434E-8
 -0.550	 2.98675E-9	 6.79101E-8	 3.44120E-8
 -0.540	 3.29407E-9	 6.79914E-8	 3.43232E-8
 -0.530	 3.74822E-9	 6.78713E-8	 3.44373E-8
 -0.520	 4.38934E-9	 6.77509E-8	 3.47516E-8
 -0.510	 4.78096E-9	 6.77085E-8	 3.49761E-8
 -0.500	 5.07155E-9	 6.79551E-8	 3.52886E-8
 -0.490	 5.37418E-9	 6.80723E-8	 3.55548E-8
 -0.480	 5.59807E-9	 6.83388E-8	 3.57443E-8
 -0.470	 5.77600E-9	 6.85201E-8	 3.60631E-8
 -0.460	 5.87190E-9	 6.87074E-8	 3.65873E-8
 -0.450	 5.90565E-9	 6.88808E-8	 3.75256E-8
 -0.440	 5.67367E-9	 6.88215E-8	 3.86264E-8
 -0.430	 5.13689E-9	 6.85593E-8	 3.97897E-8
 -0.420	 4.60105E-9	 6.83439E-8	 4.10308E-8
 -0.410	 4.10530E-9	 6.80917E-8	 4.21442E-8
 -0.400	 3.66082E-9	 6.78147E-8	 4.32349E-8
 -0.390	 3.19999E-9	 6.74541E-8	 4.41813E-8
 -0.380	 2.52543E-9	 6.69621E-8	 4.51113E-8
 -0.370	 2.14039E-9	 6.65514E-8	 4.60262E-8
 -0.360	 1.99096E-9	 6.60857E-8	 4.67920E-8
 -0.350	 1.89234E-9	 6.56253E-8	 4.75388E-8
 -0.340	 1.75200E-9	 6.49602E-8	 4.81010E-8
 -0.330	 1.38222E-9	 6.44172E-8	 4.83484E-8
 -0.320	 1.08087E-9	 6.36598E-8	 4.82705E-8
 -0.310	 1.31436E-9	 6.29593E-8	 4.78493E-8
 -0.300	 1.92170E-9	 6.24942E-8	 4.72644E-8
 -0.290	 2.47421E-9	 6.19304E-8	 4.68686E-8
 -0.280	 2.82777E-9	 6.09265E-8	 4.65184E-8
 -0.270	 2.85454E-9	 5.98065E-8	 4.59420E-8
 -0.260	 2.76371E-9	 5.86384E-8	 4.50172E-8
 -0.250	 2.30200E-9	 5.70667E-8	 4.41460E-8
 -0.240	 1.69854E-9	 5.54391E-8	 4.33003E-8
 -0.230	 9.85987E-10	 5.38268E-8	 4.23003E-8
 -0.220	 9.80317E-11	 5.22780E-8	 4.08430E-8
 -0.210	-4.90453E-10	 5.04839E-8	 3.91600E-8
 -0.200	-7.38165E-10	 4.86505E-8	 3.70809E-8
 -0.190	-6.74501E-10	 4.70089E-8	 3.46266E-8
 -0.180	-5.21768E-10	 4.53147E-8	 3.19827E-8
 -0.170	 1.27616E-10	 4.35052E-8	 2.93845E-8
 -0.160	 9.62275E-10	 4.16316E-8	 2.67222E-8
 -0.150	 2.11437E-9	 3.97177E-8	 2.40993E-8
 -0.140	 3.46601E-9	 3.73573E-8	 2.17990E-8
 -0.130	 4.78251E-9	 3.48408E-8	 1.97639E-8
 -0.120	 6.03778E-9	 3.18793E-8	 1.79451E-8
 -0.110	 7.45984E-9	 2.89322E-8	 1.62242E-8
 -0.100	 8.48267E-9	 2.60231E-8	 1.42846E-8
 -0.090	 9.31599E-9	 2.31955E-8	 1.21596E-8
 -0.080	 1.00538E-8	 2.05554E-8	 1.02295E-8
 -0.070	 1.08173E-8	 1.78085E-8	 8.47214E-9
 -0.060	 1.14679E-8	 1.54331E-8	 6.54606E-9
 -0.050	 1.23546E-8	 1.33658E-8	 4.66190E-9
 -0.040	 1.35474E-8	 1.11761E-8	 3.23055E-9
 -0.030	 1.47082E-8	 9.28543E-9	 1.95192E-9
 -0.020	 1.58815E-8	 7.26488E-9	 7.17947E-10
 -0.010	 1.69352E-8	 5.48223E-9	-7.68199E-10
  0.000	 1.79947E-8	 4.05827E-9	-2.57226E-9
  0.010	 1.91658E-8	 2.73871E-9	-4.42206E-9
  0.020	 2.02465E-8	 1.40285E-9	-6.66667E-9
  0.030	 2.11905E-8	 2.51843E-10	-9.12280E-9
  0.040	 2.17925E-8	-7.98258E-10	-1.16742E-8
  0.050	 2.22962E-8	-1.50190E-9	-1.41708E-8
  0.060	 2.25570E-8	-1.76524E-9	-1.64350E-8
  0.070	 2.22954E-8	-1.72812E-9	-1.83451E-8
  0.080	 2.17006E-8	-1.43283E-9	-2.02678E-8
  0.090	 2.16178E-8	-1.26904E-9	-2.21046E-8
  0.100	 2.14121E-8	-1.07418E-9	-2.40934E-8
  0.110	 2.11681E-8	-9.58752E-10	-2.60278E-8
  0.120	 2.09179E-8	-6.53653E-10	-2.77507E-8
  0.130	 2.08198E-8	-5.59649E-10	-2.91802E-8
  0.140	 2.08317E-8	-7.22836E-10	-3.03666E-8
  0.150	 2.12166E-8	-1.36746E-9	-3.12153E-8
  0.160	 2.16005E-8	-2.13903E-9	-3.20539E-8
  0.170	 2.19067E-8	-3.09443E-9	-3.29393E-8
  0.180	 2.21348E-8	-4.43246E-9	-3.39720E-8
  0.190	 2.22825E-8	-5.70097E-9	-3.52259E-8
  0.200	 2.23413E-8	-7.05206E-9	-3.65703E-8
  0.210	 2.22109E-8	-8.20822E-9	-3.80978E-8
  0.220	 2.21140E-8	-9.01631E-9	-3.95051E-8
  0.230	 2.18939E-8	-9.58221E-9	-4.07197E-8
  0.240	 2.16839E-8	-9.92991E-9	-4.17894E-8
  0.250	 2.15589E-8	-1.04727E-8	-4.28433E-8
  0.260	 2.17952E-8	-1.08776E-8	-4.38794E-8
  0.270	 2.20725E-8	-1.13539E-8	-4.51080E-8
  0.280	 2.24358E-8	-1.19835E-8	-4.60599E-8
  0.290	 2.28953E-8	-1.24779E-8	-4.63227E-8
  0.300	 2.35169E-8	-1.29613E-8	-4.61523E-8
  0.310	 2.41711E-8	-1.36307E-8	-4.57747E-8
  0.320	 2.45350E-8	-1.41266E-8	-4.52920E-8
  0.330	 2.49566E-8	-1.47004E-8	-4.46457E-8
  0.340	 2.56645E-8	-1.51437E-8	-4.37909E-8
  0.350	 2.63924E-8	-1.54959E-8	-4.26509E-8
  0.360	 2.70606E-8	-1.59293E-8	-4.12667E-8
  0.370	 2.75582E-8	-1.62548E-8	-4.00083E-8
  0.380	 2.84248E-8	-1.65363E-8	-3.89795E-8
  0.390	 2.95681E-8	-1.69951E-8	-3.79407E-8
  0.400	 3.10011E-8	-1.77734E-8	-3.68358E-8
  0.410	 3.26065E-8	-1.84750E-8	-3.56934E-8
  0.420	 3.45056E-8	-1.93434E-8	-3.46807E-8
  0.430	 3.63491E-8	-2.00799E-8	-3.38211E-8
  0.440	 3.82580E-8	-2.09208E-8	-3.33241E-8
  0.450	 4.00295E-8	-2.15146E-8	-3.26715E-8
  0.460	 4.17520E-8	-2.21333E-8	-3.18945E-8
  0.470	 4.33342E-8	-2.25420E-8	-3.09034E-8
  0.480	 4.51439E-8	-2.28095E-8	-2.99484E-8
  0.490	 4.65146E-8	-2.30739E-8	-2.91070E-8
  0.500	 4.78227E-8	-2.31672E-8	-2.81206E-8
  0.510	 4.88774E-8	-2.32532E-8	-2.70762E-8
  0.520	 4.95816E-8	-2.35923E-8	-2.60800E-8
  0.530	 4.95193E-8	-2.40890E-8	-2.50281E-8
  0.540	 4.94222E-8	-2.46382E-8	-2.38567E-8
  0.550	 4.93780E-8	-2.53251E-8	-2.27837E-8
  0.560	 4.93235E-8	-2.58581E-8	-2.16156E-8
  0.570	 4.92307E-8	-2.65085E-8	-2.01415E-8
  0.580	 4.90731E-8	-2.73242E-8	-1.87439E-8
  0.590	 4.90552E-8	-2.80375E-8	-1.71776E-8
  0.600	 4.92506E-8	-2.86715E-8	-1.53300E-8
  0.610	 4.92218E-8	-2.95103E-8	-1.33522E-8
  0.620	 4.90231E-8	-3.03836E-8	-1.12694E-8
  0.630	 4.87728E-8	-3.13835E-8	-9.26070E-9
  0.640	 4.86669E-8	-3.24648E-8	-7.09751E-9
  0.650	 4.86239E-8	-3.38054E-8	-5.11370E-9
  0.660	 4.85908E-8	-3.53551E-8	-3.10433E-9
  0.670	 4.88228E-8	-3.69906E-8	-1.00940E-9
  0.680	 4.90177E-8	-3.86960E-8	 1.03990E-9
  0.690	 4.90858E-8	-4.02493E-8	 2.93702E-9
  0.700	 4.91946E-8	-4.14059E-8	 4.75863E-9
  0.710	 4.92723E-8	-4.23879E-8	 6.52927E-9
  0.720	 4.91843E-8	-4.32963E-8	 8.18555E-9
  0.730	 4.93544E-8	-4.42832E-8	 9.85634E-9
  0.740	 4.96679E-8	-4.51705E-8	 1.14993E-8
  0.750	 5.00448E-8	-4.61986E-8	 1.31422E-8
  0.760	 5.03455E-8	-4.74209E-8	 1.45804E-8
  0.770	 5.02246E-8	-4.86026E-8	 1.59502E-8
  0.780	 5.00679E-8	-5.02563E-8	 1.72783E-8
  0.790	 4.96888E-8	-5.16469E-8	 1.86939E-8
  0.800	 4.92786E-8	-5.29074E-8	 2.02708E-8
  0.810	 4.88718E-8	-5.42297E-8	 2.18135E-8
  0.820	 4.86582E-8	-5.55646E-8	 2.31325E-8
  0.830	 4.85143E-8	-5.69279E-8	 2.40237E-8
  0.840	 4.84735E-8	-5.87053E-8	 2.48996E-8
  0.850	 4.81606E-8	-6.03649E-8	 2.58704E-8
  0.860	 4.76920E-8	-6.21186E-8	 2.69366E-8
  0.870	 4.66877E-8	-6.34507E-8	 2.81779E-8
  0.880	 4.53057E-8	-6.47376E-8	 2.93787E-8
  0.890	 4.37932E-8	-6.60185E-8	 3.03749E-8
  0.900	 4.21484E-8	-6.74206E-8	 3.13719E-8
  0.910	 4.03571E-8	-6.89505E-8	 3.23696E-8
  0.920	 3.85686E-8	-7.03394E-8	 3.34181E-8
  0.930	 3.68547E-8	-7.18202E-8	 3.44037E-8
  0.940	 3.49978E-8	-7.32517E-8	 3.51297E-8
  0.950	 3.28044E-8	-7.47121E-8	 3.56134E-8
  0.960	 3.07221E-8	-7.62505E-8	 3.60177E-8
  0.970	 2.83360E-8	-7.78903E-8	 3.62877E-8
  0.980	 2.60281E-8	-7.93918E-8	 3.63933E-8
  0.990	 2.39209E-8	-8.11012E-8	 3.63204E-8
  1.000	 2.21447E-8	-8.26624E-8	 3.61228E-8
  1.010	 2.02668E-8	-8.42330E-8	 3.60799E-8
  1.020	 1.83754E-8	-8.57955E-8	 3.60608E-8
  1.030	 1.66153E-8	-8.73959E-8	 3.58463E-8
  1.040	 1.47590E-8	-8.91680E-8	 3.56621E-8
  1.050	 1.27933E-8	-9.08185E-8	 3.56900E-8
  1.060	 1.08483E-8	-9.24685E-8	 3.59922E-8
  1.070	 9.00102E-9	-9.40478E-8	 3.61730E-8
  1.080	 7.47598E-9	-9.51987E-8	 3.65869E-8
  1.090	 5.88071E-9	-9.65599E-8	 3.67272E-8
  1.100	 4.21088E-9	-9.77109E-8	 3.65490E-8
  1.110	 2.58655E-9	-9.87294E-8	 3.60826E-8
  1.120	 9.33989E-10	-9.94770E-8	 3.52405E-8
  1.130	-5.96165E-10	-1.00129E-7	 3.42227E-8
  1.140	-2.23814E-9	-1.00632E-7	 3.31235E-8
  1.150	-4.08163E-9	-1.00956E-7	 3.18347E-8
  1.160	-6.10932E-9	-1.01273E-7	 3.02755E-8
  1.170	-8.32875E-9	-1.01711E-7	 2.86581E-8
  1.180	-1.07783E-8	-1.01837E-7	 2.72132E-8
  1.190	-1.33654E-8	-1.02309E-7	 2.54986E-8
  1.200	-1.59998E-8	-1.02821E-7	 2.32067E-8
  1.210	-1.87035E-8	-1.03359E-7	 2.06690E-8
  1.220	-2.18086E-8	-1.03551E-7	 1.80429E-8
  1.230	-2.53819E-8	-1.03875E-7	 1.54841E-8
  1.240	-2.93708E-8	-1.04516E-7	 1.31541E-8
  1.250	-3.38931E-8	-1.05511E-7	 1.09979E-8
  1.260	-3.88653E-8	-1.06572E-7	 8.86012E-9
  1.270	-4.37794E-8	-1.07370E-7	 6.63101E-9
  1.280	-4.85890E-8	-1.07827E-7	 4.16657E-9
  1.290	-5.33859E-8	-1.08133E-7	 1.44763E-9
  1.300	-5.81380E-8	-1.08323E-7	-1.09201E-9
  1.310	-6.29084E-8	-1.08730E-7	-3.33235E-9
  1.320	-6.80140E-8	-1.08989E-7	-5.33911E-9
  1.330	-7.30261E-8	-1.09263E-7	-7.25763E-9
  1.340	-7.82388E-8	-1.09578E-7	-9.01238E-9
  1.350	-8.40109E-8	-1.09910E-7	-1.09921E-8
  1.360	-9.03919E-8	-1.10309E-7	-1.32849E-8
  1.370	-9.72238E-8	-1.10829E-7	-1.61776E-8
  1.380	-1.04321E-7	-1.11387E-7	-1.95671E-8
  1.390	-1.11932E-7	-1.12005E-7	-2.33247E-8
  1.400	-1.19875E-7	-1.12871E-7	-2.73914E-8
  1.410	-1.28168E-7	-1.13939E-7	-3.14007E-8
  1.420	-1.36669E-7	-1.15267E-7	-3.53966E-8
  1.430	-1.45038E-7	-1.16390E-7	-3.95915E-8
  1.440	-1.53621E-7	-1.17381E-7	-4.39771E-8
  1.450	-1.62403E-7	-1.18552E-7	-4.82208E-8
  1.460	-1.71309E-7	-1.19891E-7	-5.25218E-8
  1.470	-1.80114E-7	-1.21288E-7	-5.68020E-8
  1.480	-1.88787E-7	-1.22864E-7	-6.08195E-8
  1.490	-1.97734E-7	-1.24372E-7	-6.47716E-8
  1.500	-2.06955E-7	-1.25733E-7	-6.87629E-8
  1.510	-2.16215E-7	-1.26962E-7	-7.30413E-8
  1.520	-2.25676E-7	-1.28294E-7	-7.75493E-8
  1.530	-2.35757E-7	-1.29795E-7	-8.20784E-8
  1.540	-2.45786E-7	-1.31542E-7	-8.64743E-8
  1.550	-2.56022E-7	-1.33508E-7	-9.05227E-8
  1.560	-2.66643E-7	-1.35774E-7	-9.42944E-8
  1.570	-2.77662E-7	-1.38434E-7	-9.82722E-8
  1.580	-2.89323E-7	-1.41073E-7	-1.02803E-7
  1.590	-3.01365E-7	-1.44058E-7	-1.07832E-7
  1.600	-3.13369E-7	-1.47334E-7	-1.13245E-7
  1.610	-3.25629E-7	-1.50691E-7	-1.18883E-7
  1.620	-3.37978E-7	-1.54252E-7	-1.24502E-7
  1.630	-3.50492E-7	-1.58723E-7	-1.29833E-7
  1.640	-3.63053E-7	-1.63610E-7	-1.35112E-7
  1.650	-3.75732E-7	-1.68943E-7	-1.40261E-7
  1.660	-3.88709E-7	-1.74514E-7	-1.45224E-7
  1.670	-4.01939E-7	-1.79895E-7	-1.50091E-7
  1.680	-4.15460E-7	-1.85360E-7	-1.54381E-7
  1.690	-4.29334E-7	-1.90874E-7	-1.58222E-7
  1.700	-4.43473E-7	-1.96504E-7	-1.62035E-7
  1.710	-4.57605E-7	-2.02383E-7	-1.65919E-7
  1.720	-4.72053E-7	-2.08282E-7	-1.69722E-7
  1.730	-4.86630E-7	-2.14240E-7	-1.73321E-7
  1.740	-5.01429E-7	-2.20069E-7	-1.76823E-7
  1.750	-5.16376E-7	-2.26065E-7	-1.80280E-7
  1.760	-5.31577E-7	-2.32209E-7	-1.83620E-7
  1.770	-5.46878E-7	-2.38612E-7	-1.86707E-7
  1.780	-5.62268E-7	-2.45285E-7	-1.89552E-7
  1.790	-5.78089E-7	-2.52401E-7	-1.92589E-7
  1.800	-5.94229E-7	-2.59704E-7	-1.95604E-7
  1.810	-6.10750E-7	-2.67308E-7	-1.98661E-7
  1.820	-6.27536E-7	-2.74714E-7	-2.01705E-7
  1.830	-6.44769E-7	-2.81816E-7	-2.04526E-7
  1.840	-6.62201E-7	-2.89131E-7	-2.07297E-7
  1.850	-6.79969E-7	-2.96702E-7	-2.09959E-7
  1.860	-6.97927E-7	-3.04386E-7	-2.12572E-7
  1.870	-7.16019E-7	-3.11988E-7	-2.14942E-7
  1.880	-7.34160E-7	-3.19779E-7	-2.17200E-7
  1.890	-7.52768E-7	-3.27259E-7	-2.19579E-7
  1.900	-7.71470E-7	-3.35111E-7	-2.21444E-7
  1.910	-7.90220E-7	-3.42963E-7	-2.22877E-7
  1.920	-8.09140E-7	-3.51106E-7	-2.24363E-7
  1.930	-8.27923E-7	-3.59582E-7	-2.25926E-7
  1.940	-8.46705E-7	-3.68382E-7	-2.27288E-7
  1.950	-8.65243E-7	-3.77634E-7	-2.28501E-7
  1.960	-8.83629E-7	-3.87205E-7	-2.29492E-7
  1.970	-9.01756E-7	-3.96751E-7	-2.30411E-7
  1.980	-9.19837E-7	-4.06396E-7	-2.31327E-7
  1.990	-9.38151E-7	-4.15943E-7	-2.32356E-7
  2.000	-9.56473E-7	-4.25316E-7	-2.33408E-7
  2.010	-9.74875E-7	-4.34616E-7	-2.34715E-7
  2.020	-9.92524E-7	-4.44124E-7	-2.35891E-7
  2.030	-1.00849E-6	-4.53918E-7	-2.34603E-7
  2.040	-1.01511E-6	-4.67221E-7	-2.19341E-7
  2.050	-9.99228E-7	-4.86645E-7	-1.66647E-7
  2.060	-9.44286E-7	-5.08033E-7	-4.23568E-8
  2.070	-8.46461E-7	-5.12057E-7	 1.52702E-7
  2.080	-7.37259E-7	-4.54583E-7	 3.60395E-7
  2.090	-6.04207E-7	-3.41145E-7	 5.22208E-7
  2.100	-4.15331E-7	-2.43033E-7	 6.52579E-7
  2.110	-2.39694E-7	-1.80658E-7	 7.78531E-7
  2.120	-1.27740E-7	-9.87128E-8	 8.48636E-7
  2.130	-1.15421E-9	 2.93564E-8	 8.12684E-7
  2.140	 2.12705E-7	 1.51685E-7	 6.69525E-7
  2.150	 4.06337E-7	 2.10747E-7	 4.87956E-7
  2.160	 5.07507E-7	 2.09481E-7	 3.15695E-7
  2.170	 6.07057E-7	 1.88905E-7	 1.44828E-7
  2.180	 7.71804E-7	 2.13181E-7	 2.06224E-8
  2.190	 9.60994E-7	 2.95776E-7	 8.37734E-9
  2.200	 1.17661E-6	 3.44971E-7	 1.56723E-7
  2.210	 1.45265E-6	 3.47229E-7	 5.07299E-7
  2.220	 1.73438E-6	 4.19258E-7	 1.02832E-6
  2.230	 2.03416E-6	 6.82930E-7	 1.52705E-6
  2.240	 2.45354E-6	 9.87496E-7	 1.91914E-6
  2.250	 2.97322E-6	 1.19478E-6	 2.31465E-6
  2.260	 3.30621E-6	 1.36511E-6	 2.68959E-6
  2.270	 3.53673E-6	 1.62243E-6	 2.89430E-6
  2.280	 3.97573E-6	 1.93058E-6	 2.79597E-6
  2.290	 4.54899E-6	 2.12001E-6	 2.51898E-6
  2.300	 4.86737E-6	 2.25169E-6	 2.19137E-6
  2.310	 4.95203E-6	 2.31746E-6	 1.75795E-6
  2.320	 5.17091E-6	 2.34020E-6	 1.20596E-6
  2.330	 5.39874E-6	 2.37778E-6	 6.69988E-7
  2.340	 5.46480E-6	 2.37973E-6	 2.58924E-7
  2.350	 5.45045E-6	 2.24138E-6	-8.27904E-8
  2.360	 5.40030E-6	 2.05680E-6	-3.08369E-7
  2.370	 5.28882E-6	 2.00100E-6	-3.38015E-7
  2.380	 5.13818E-6	 1.96171E-6	-3.26809E-7
  2.390	 4.95147E-6	 1.82640E-6	-3.53231E-7
  2.400	 4.55310E-6	 1.76191E-6	-3.26790E-7
  2.410	 4.01727E-6	 1.76931E-6	-2.32449E-7
  2.420	 3.53824E-6	 1.70182E-6	-1.92124E-7
  2.430	 3.03534E-6	 1.53774E-6	-2.44877E-7
  2.440	 2.41115E-6	 1.35380E-6	-3.33905E-7
  2.450	 1.73642E-6	 1.13617E-6	-5.00364E-7
  2.460	 1.05548E-6	 8.27723E-7	-6.46407E-7
  2.470	 4.17116E-7	 4.74815E-7	-7.41385E-7
  2.480	-2.47880E-7	 1.17789E-7	-7.61122E-7
  2.490	-9.12205E-7	-2.80082E-7	-7.45826E-7
  2.500	-1.56617E-6	-7.39449E-7	-7.45543E-7
  2.510	-2.15529E-6	-1.16763E-6	-7.71599E-7
  2.520	-2.68364E-6	-1.55747E-6	-7.47881E-7
  2.530	-3.12573E-6	-1.92155E-6	-6.82344E-7
  2.540	-3.58615E-6	-2.17213E-6	-6.46338E-7
  2.550	-3.97246E-6	-2.35329E-6	-7.40082E-7
  2.560	-4.21745E-6	-2.50059E-6	-8.81642E-7
  2.570	-4.29170E-6	-2.59917E-6	-9.39580E-7
  2.580	-4.34284E-6	-2.56467E-6	-9.28757E-7
  2.590	-4.31502E-6	-2.43244E-6	-1.03934E-6
  2.600	-4.13599E-6	-2.28343E-6	-1.21552E-6
  2.610	-3.90840E-6	-2.07352E-6	-1.23272E-6
  2.620	-3.68500E-6	-1.72976E-6	-1.06529E-6
  2.630	-3.42217E-6	-1.33350E-6	-8.91117E-7
  2.640	-3.12691E-6	-9.49345E-7	-7.59708E-7
  2.650	-2.81528E-6	-6.61414E-7	-5.68318E-7
  2.660	-2.45793E-6	-3.29369E-7	-3.30687E-7
  2.670	-2.03222E-6	 1.83536E-8	-1.32143E-7
  2.680	-1.61982E-6	 3.26230E-7	 5.62157E-8
  2.690	-1.25205E-6	 5.62037E-7	 2.19945E-7
  2.700	-8.91501E-7	 7.63264E-7	 3.50059E-7
  2.710	-5.06110E-7	 8.87243E-7	 3.93683E-7
  2.720	-1.29715E-7	 9.67196E-7	 3.65854E-7
  2.730	 2.26498E-7	 9.26357E-7	 2.20450E-7
  2.740	 4.88468E-7	 7.90511E-7	-4.56497E-8
  2.750	 7.17906E-7	 6.36531E-7	-3.42191E-7
  2.760	 9.54957E-7	 4.60245E-7	-6.10935E-7
  2.770	 1.16499E-6	 2.76871E-7	-8.47259E-7
  2.780	 1.27968E-6	 9.83965E-8	-1.03258E-6
  2.790	 1.26770E-6	-3.34312E-8	-1.13171E-6
  2.800	 1.18856E-6	-9.72564E-8	-1.13881E-6
  2.810	 1.06965E-6	-1.68696E-7	-1.08623E-6
  2.820	 9.55510E-7	-2.33905E-7	-9.15792E-7
  2.830	 8.29070E-7	-3.07916E-7	-6.57797E-7
  2.840	 6.56208E-7	-3.27858E-7	-3.55093E-7
  2.850	 4.79441E-7	-3.24295E-7	-3.52732E-8
  2.860	 3.18666E-7	-2.87358E-7	 2.76741E-7
  2.870	 1.94891E-7	-2.57197E-7	 5.22293E-7
  2.880	 6.53533E-8	-2.43361E-7	 6.24514E-7
  2.890	-1.14559E-7	-2.41025E-7	 5.92323E-7
  2.900	-2.87609E-7	-2.33138E-7	 5.50052E-7
  2.910	-4.08104E-7	-2.28312E-7	 5.19442E-7
  2.920	-4.77735E-7	-1.65769E-7	 4.83899E-7
  2.930	-4.77955E-7	-1.83792E-7	 4.21570E-7
  2.940	-5.01123E-7	-1.69943E-7	 3.53138E-7
  2.950	-5.50837E-7	-1.15845E-7	 3.51511E-7
  2.960	-4.98875E-7	-1.02135E-7	 3.70473E-7
  2.970	-4.19762E-7	-6.46078E-8	 3.50138E-7
  2.980	-3.35037E-7	-4.18609E-8	 2.94626E-7
  2.990	-2.58836E-7	-4.63787E-8	 2.42351E-7
  3.000	-1.85411E-7	-3.93483E-8	 2.20628E-7
  3.010	-1.50510E-7	-3.33522E-8	 2.56177E-7
  3.020	-1.33419E-7	-7.48871E-9	 3.25733E-7
  3.030	-1.10155E-7	 1.88207E-8	 3.82709E-7
  3.040	-1.33186E-7	 7.89723E-8	 4.44374E-7
  3.050	-1.67645E-7	 9.63382E-8	 4.99454E-7
  3.060	-2.31262E-7	 7.97148E-8	 5.31552E-7
  3.070	-3.28980E-7	 6.39229E-8	 5.88816E-7
  3.080	-4.47904E-7	 6.48858E-8	 6.85303E-7
  3.090	-5.36767E-7	 4.32066E-8	 7.79313E-7
  3.100	-6.11200E-7	-3.88267E-8	 8.54956E-7
  3.110	-7.57891E-7	-1.41024E-7	 8.87057E-7
  3.120	-8.79446E-7	-2.28914E-7	 8.40761E-7
  3.130	-9.56429E-7	-3.08485E-7	 7.36610E-7
  3.140	-9.74382E-7	-4.21293E-7	 6.27802E-7
  3.150	-9.99961E-7	-5.40054E-7	 5.55037E-7
  3.160	-9.82375E-7	-5.56973E-7	 5.06387E-7
  3.170	-9.21239E-7	-5.14819E-7	 4.46413E-7
  3.180	-8.84599E-7	-4.60583E-7	 3.45602E-7
  3.190	-8.33962E-7	-4.19945E-7	 2.54086E-7
  3.200	-7.77625E-7	-3.73512E-7	 1.66822E-7
  3.210	-7.02209E-7	-2.86422E-7	 5.86130E-8
  3.220	-5.50845E-7	-1.98631E-7	-1.01264E-7
  3.230	-4.34101E-7	-1.52222E-7	-2.34798E-7
  3.240	-3.51001E-7	-8.32880E-8	-2.88504E-7
  3.250	-2.88451E-7	-3.88057E-8	-3.07503E-7
  3.260	-2.11196E-7	 1.01045E-9	-2.71789E-7
